gameTeamStatsID,gameID,teamID,score,rebounds,assists,blocks,steals,duration,isWin
9847,4924,441,106,49,27,3,11,48,1
9848,4924,439,102,41,29,8,11,48,0
9849,4925,261,98,36,29,7,13,48,0
9850,4925,460,100,38,28,5,15,48,1
9851,4926,81,104,43,18,4,12,48,0
9852,4926,392,105,38,17,6,12,48,1
9853,4927,208,95,49,16,8,5,48,0
9854,4927,52,118,41,17,4,5,48,1
9855,4928,228,75,39,29,3,10,48,0
9856,4928,354,114,48,18,4,13,48,1
9857,4929,149,119,36,30,4,7,48,1
9858,4929,62,118,47,30,6,11,48,0
9859,4930,34,93,45,28,4,12,48,0
9860,4930,359,113,46,20,8,6,48,1
9861,4931,43,95,43,26,2,5,48,0
9862,4931,293,112,46,15,5,14,48,1
9863,4932,471,96,31,17,5,5,48,1
9864,4932,142,93,40,17,2,15,48,0
9865,4933,82,108,46,21,2,14,48,1
9866,4933,141,74,31,28,2,7,48,0
9867,4934,319,114,50,30,5,8,48,1
9868,4934,216,90,40,24,2,12,48,0
9869,4935,463,118,35,30,3,14,48,1
9870,4935,455,102,50,30,7,5,48,0
9871,4936,489,113,42,29,5,7,48,1
9872,4936,299,102,47,25,6,15,48,0
9873,4937,232,120,30,15,4,11,48,1
9874,4937,19,109,48,18,4,11,48,0
9875,4938,490,71,33,16,3,11,48,0
9876,4938,180,103,40,27,6,13,48,1
9877,4939,448,91,37,15,7,12,48,0
9878,4939,474,113,34,18,8,6,48,1
9879,4940,14,79,42,16,7,14,48,1
9880,4940,484,70,31,26,6,14,48,0
9881,4941,371,78,43,20,4,13,48,0
9882,4941,375,95,31,20,4,6,48,1
9883,4942,297,87,39,18,6,8,48,0
9884,4942,296,120,48,22,3,10,48,1
9885,4943,1,102,43,21,6,11,48,1
9886,4943,483,98,40,18,5,6,48,0
9887,4944,363,84,41,26,7,7,48,1
9888,4944,117,80,39,20,2,7,48,0
9889,4945,175,87,47,21,8,15,48,0
9890,4945,31,101,38,23,5,15,48,1
9891,4946,489,110,36,27,8,10,48,0
9892,4946,233,112,33,28,7,5,48,1
9893,4947,359,117,32,24,3,14,48,1
9894,4947,287,100,46,26,5,8,48,0
9895,4948,452,116,41,17,6,12,48,0
9896,4948,280,116,47,27,8,13,48,1
9897,4949,340,72,39,30,8,6,48,0
9898,4949,72,99,30,30,7,15,48,1
9899,4950,402,71,50,19,5,14,48,0
9900,4950,481,105,45,25,2,13,48,1
9901,4951,77,104,46,26,5,9,48,0
9902,4951,60,115,40,22,5,14,48,1
9903,4952,248,104,48,17,3,10,48,1
9904,4952,35,71,40,17,6,11,48,0
9905,4953,173,88,45,24,5,15,48,0
9906,4953,263,92,39,25,3,6,48,1
9907,4954,9,82,48,21,5,13,48,1
9908,4954,197,73,45,23,2,11,48,0
9909,4955,479,103,44,23,6,13,48,1
9910,4955,473,71,34,24,3,13,48,0
9911,4956,21,70,48,25,5,14,48,0
9912,4956,459,114,39,27,3,5,48,1
9913,4957,396,87,45,23,8,10,48,0
9914,4957,88,102,43,28,2,12,48,1
9915,4958,115,79,39,23,7,7,48,0
9916,4958,105,97,48,28,2,11,48,1
9917,4959,360,116,50,28,6,8,48,1
9918,4959,429,97,40,28,4,6,48,0
9919,4960,340,94,48,28,2,8,48,0
9920,4960,245,105,31,29,4,12,48,1
9921,4961,442,119,44,24,8,8,48,1
9922,4961,174,106,42,30,8,15,48,0
9923,4962,371,74,31,24,3,10,48,0
9924,4962,337,110,46,17,7,5,48,1
9925,4963,371,77,43,23,7,10,48,0
9926,4963,187,83,41,15,2,13,48,1
9927,4964,78,87,40,17,8,15,48,0
9928,4964,446,99,37,16,2,14,48,1
9929,4965,497,103,37,22,2,14,48,1
9930,4965,22,78,30,19,7,10,48,0
9931,4966,255,85,46,17,5,11,48,1
9932,4966,43,75,37,19,7,5,48,0
9933,4967,101,108,33,18,5,13,48,0
9934,4967,327,108,49,25,2,5,48,1
9935,4968,475,113,44,30,7,5,48,1
9936,4968,418,85,48,24,5,6,48,0
9937,4969,338,79,31,29,3,13,48,0
9938,4969,57,86,36,15,5,15,48,1
9939,4970,216,118,36,22,8,13,48,1
9940,4970,67,89,40,16,3,14,48,0
9941,4971,189,115,46,30,6,7,48,1
9942,4971,205,75,46,17,7,14,48,0
9943,4972,435,119,39,21,2,13,48,1
9944,4972,118,114,37,15,3,11,48,0
9945,4973,74,87,48,24,3,7,48,1
9946,4973,15,82,42,23,4,15,48,0
9947,4974,350,95,45,21,6,5,48,0
9948,4974,320,102,40,18,3,9,48,1
9949,4975,20,113,30,30,8,14,48,1
9950,4975,28,102,50,17,8,8,48,0
9951,4976,453,93,47,30,5,5,48,0
9952,4976,478,101,45,28,5,12,48,1
9953,4977,276,70,38,18,8,7,48,0
9954,4977,376,111,35,15,6,8,48,1
9955,4978,331,113,30,28,4,8,48,1
9956,4978,441,82,30,22,8,13,48,0
9957,4979,68,115,34,28,2,5,48,1
9958,4979,387,85,45,22,4,6,48,0
9959,4980,450,115,39,22,6,8,48,1
9960,4980,222,73,45,26,5,8,48,0
9961,4981,325,78,46,18,5,9,48,0
9962,4981,280,119,37,27,2,10,48,1
9963,4982,201,70,33,15,3,13,48,0
9964,4982,120,102,42,24,8,10,48,1
9965,4983,276,94,43,18,4,8,48,1
9966,4983,453,87,34,30,7,12,48,0
9967,4984,223,73,36,26,7,7,48,0
9968,4984,221,115,37,26,6,8,48,1
9969,4985,344,78,43,25,8,7,48,0
9970,4985,80,84,38,30,3,14,48,1
9971,4986,6,90,50,26,6,15,48,0
9972,4986,97,97,46,17,6,6,48,1
9973,4987,298,113,39,30,2,5,48,1
9974,4987,423,71,46,24,8,14,48,0
9975,4988,104,107,49,24,3,13,48,1
9976,4988,474,81,31,15,2,5,48,0
9977,4989,304,101,31,17,2,14,48,0
9978,4989,467,114,35,23,3,9,48,1
9979,4990,417,113,36,25,4,7,48,0
9980,4990,295,114,32,19,4,14,48,1
9981,4991,435,92,47,22,6,6,48,0
9982,4991,99,110,47,30,5,14,48,1
9983,4992,432,100,44,23,2,9,48,1
9984,4992,323,75,34,17,4,6,48,0
9985,4993,27,99,30,15,4,8,48,1
9986,4993,133,91,31,25,7,7,48,0
9987,4994,128,70,38,28,4,9,48,0
9988,4994,152,99,41,26,6,14,48,1
9989,4995,123,101,44,27,4,12,48,1
9990,4995,382,94,45,23,4,5,48,0
9991,4996,497,91,46,24,3,14,48,1
9992,4996,216,89,31,21,2,9,48,0
9993,4997,291,117,48,27,2,6,48,1
9994,4997,329,102,34,29,8,12,48,0
9995,4998,428,102,36,24,8,13,48,0
9996,4998,408,104,46,16,8,13,48,1
9997,4999,173,102,35,22,2,10,48,1
9998,4999,414,73,44,19,4,10,48,0
9999,5000,2,119,34,18,5,8,48,1
10000,5000,313,117,46,19,3,14,48,0
10001,5001,239,70,47,20,8,11,48,0
10002,5001,249,76,43,26,4,14,48,1
10003,5002,164,86,49,25,8,7,48,0
10004,5002,312,101,36,20,7,10,48,1
10005,5003,267,100,46,19,8,12,48,1
10006,5003,87,99,49,23,3,11,48,0
10007,5004,405,112,39,21,6,5,48,1
10008,5004,63,88,30,30,3,12,48,0
10009,5005,384,116,30,19,4,13,48,1
10010,5005,348,95,34,19,3,13,48,0
10011,5006,77,117,49,22,5,12,48,1
10012,5006,55,114,44,26,4,14,48,0
10013,5007,234,105,48,20,4,15,48,1
10014,5007,257,81,49,29,5,12,48,0
10015,5008,177,115,43,26,5,12,48,1
10016,5008,138,88,39,24,8,11,48,0
10017,5009,412,72,34,19,7,9,48,0
10018,5009,468,120,41,19,6,8,48,1
10019,5010,99,104,49,17,4,14,48,1
10020,5010,152,76,47,29,4,10,48,0
10021,5011,50,70,48,16,6,10,48,0
10022,5011,406,103,40,29,5,13,48,1
10023,5012,26,98,39,25,2,14,48,1
10024,5012,76,82,39,30,5,10,48,0
10025,5013,210,118,44,16,5,10,48,1
10026,5013,282,74,31,30,2,11,48,0
10027,5014,122,103,30,24,5,15,48,1
10028,5014,310,83,42,25,3,11,48,0
10029,5015,338,113,47,29,7,9,48,1
10030,5015,248,91,35,18,2,6,48,0
10031,5016,255,102,45,27,6,11,48,1
10032,5016,100,73,39,19,6,5,48,0
10033,5017,167,90,35,19,8,15,48,1
10034,5017,237,75,35,20,3,11,48,0
10035,5018,266,108,46,17,6,8,48,1
10036,5018,293,83,50,21,3,13,48,0
10037,5019,301,97,32,29,5,15,48,0
10038,5019,39,112,40,19,7,14,48,1
10039,5020,431,101,32,30,4,6,48,0
10040,5020,58,119,40,18,8,6,48,1
10041,5021,393,75,30,15,6,12,48,0
10042,5021,496,83,49,15,7,13,48,1
10043,5022,103,77,38,24,8,7,48,1
10044,5022,323,76,43,15,4,10,48,0
10045,5023,425,120,47,29,7,6,48,1
10046,5023,32,82,39,30,6,10,48,0
10047,5024,305,102,36,27,5,8,48,1
10048,5024,8,101,32,20,2,9,48,0
10049,5025,104,107,41,22,2,13,48,1
10050,5025,340,71,49,30,8,15,48,0
10051,5026,135,74,40,20,5,14,48,0
10052,5026,476,99,49,20,2,7,48,1
10053,5027,161,120,36,24,2,5,48,1
10054,5027,457,117,40,19,8,8,48,0
10055,5028,389,79,34,19,7,14,48,1
10056,5028,438,75,34,22,7,12,48,0
10057,5029,4,77,32,15,5,8,48,0
10058,5029,222,105,40,27,3,14,48,1
10059,5030,230,117,37,24,3,11,48,1
10060,5030,425,106,32,22,4,8,48,0
10061,5031,227,98,31,18,5,8,48,1
10062,5031,277,91,39,28,8,15,48,0
10063,5032,203,82,37,18,8,9,48,0
10064,5032,336,94,49,29,7,12,48,1
10065,5033,174,96,44,28,7,11,48,1
10066,5033,329,85,31,15,6,13,48,0
10067,5034,237,104,41,30,3,5,48,1
10068,5034,94,92,47,25,2,8,48,0
10069,5035,419,88,49,25,5,12,48,0
10070,5035,381,112,43,15,6,14,48,1
10071,5036,410,85,50,17,8,6,48,1
10072,5036,348,76,44,22,4,9,48,0
10073,5037,406,119,40,19,8,10,48,1
10074,5037,5,118,41,21,4,6,48,0
10075,5038,409,112,38,18,8,12,48,1
10076,5038,364,101,30,21,3,11,48,0
10077,5039,381,75,45,26,6,5,48,0
10078,5039,260,105,42,23,7,15,48,1
10079,5040,56,71,30,22,4,14,48,0
10080,5040,314,88,36,26,8,13,48,1
10081,5041,461,117,35,22,4,5,48,1
10082,5041,424,102,40,22,5,13,48,0
10083,5042,258,118,40,15,3,12,48,1
10084,5042,133,86,37,24,2,14,48,0
10085,5043,321,78,30,30,3,8,48,0
10086,5043,442,117,31,16,3,15,48,1
10087,5044,497,113,33,22,6,9,48,0
10088,5044,219,117,32,16,5,14,48,1
10089,5045,50,87,35,26,7,11,48,1
10090,5045,364,73,38,21,7,11,48,0
10091,5046,448,105,37,25,7,5,48,1
10092,5046,290,100,49,28,5,12,48,0
10093,5047,367,74,46,27,6,5,48,0
10094,5047,336,90,31,18,7,14,48,1
10095,5048,24,105,35,22,7,10,48,1
10096,5048,213,103,30,29,3,15,48,0
10097,5049,3,94,35,20,2,12,48,0
10098,5049,499,102,30,23,4,9,48,1
10099,5050,120,95,50,28,3,15,48,0
10100,5050,354,115,46,30,2,14,48,1
10101,5051,420,116,35,15,8,7,48,1
10102,5051,425,105,49,27,6,12,48,0
10103,5052,26,74,46,16,4,10,48,0
10104,5052,49,79,34,25,5,11,48,1
10105,5053,200,72,33,20,8,14,48,1
10106,5053,220,70,37,17,2,5,48,0
10107,5054,271,108,42,29,4,10,48,1
10108,5054,176,107,39,19,4,14,48,0
10109,5055,167,96,46,24,6,10,48,1
10110,5055,88,95,37,30,8,7,48,0
10111,5056,204,114,39,19,2,5,48,1
10112,5056,178,86,36,27,8,9,48,0
10113,5057,271,90,44,24,7,6,48,0
10114,5057,352,96,40,21,3,11,48,1
10115,5058,285,88,45,18,6,9,48,1
10116,5058,156,74,39,15,5,5,48,0
10117,5059,308,78,45,27,7,11,48,0
10118,5059,230,94,32,29,4,8,48,1
10119,5060,421,77,49,23,8,10,48,0
10120,5060,380,119,33,25,3,7,48,1
10121,5061,377,116,42,16,2,6,48,1
10122,5061,316,70,30,28,2,15,48,0
10123,5062,204,109,30,15,8,12,48,1
10124,5062,184,104,43,20,3,8,48,0
10125,5063,287,71,40,20,8,12,48,0
10126,5063,302,107,34,28,7,5,48,1
10127,5064,134,71,32,15,7,11,48,0
10128,5064,12,72,36,19,3,5,48,1
10129,5065,210,96,33,23,8,7,48,1
10130,5065,240,85,45,20,8,8,48,0
10131,5066,304,112,48,26,4,14,48,1
10132,5066,297,107,42,18,2,14,48,0
10133,5067,389,114,31,22,6,5,48,1
10134,5067,202,75,50,29,7,5,48,0
10135,5068,321,96,37,29,5,9,48,0
10136,5068,14,103,49,25,8,12,48,1
10137,5069,300,101,48,23,3,15,48,1
10138,5069,439,94,38,25,4,9,48,0
10139,5070,468,102,40,25,5,12,48,0
10140,5070,431,104,38,20,8,13,48,1
10141,5071,452,74,43,21,6,11,48,0
10142,5071,34,112,35,19,2,12,48,1
10143,5072,324,93,42,23,2,12,48,0
10144,5072,338,114,34,30,5,10,48,1
10145,5073,331,86,44,19,8,7,48,0
10146,5073,439,88,50,27,7,14,48,1
10147,5074,305,70,43,26,3,10,48,0
10148,5074,172,106,48,16,7,12,48,1
10149,5075,115,91,41,18,2,7,48,1
10150,5075,5,75,48,24,3,13,48,0
10151,5076,447,77,38,18,3,14,48,0
10152,5076,45,77,35,30,4,8,48,1
10153,5077,327,105,36,28,2,13,48,0
10154,5077,31,109,49,29,6,5,48,1
10155,5078,419,116,31,19,6,12,48,1
10156,5078,308,71,42,18,6,7,48,0
10157,5079,176,94,45,24,3,5,48,0
10158,5079,474,113,42,28,5,15,48,1
10159,5080,338,107,50,27,4,13,48,1
10160,5080,270,95,30,30,2,6,48,0
10161,5081,362,116,46,22,7,10,48,1
10162,5081,102,89,35,22,2,6,48,0
10163,5082,355,72,43,21,2,12,48,0
10164,5082,473,103,38,24,4,15,48,1
10165,5083,398,95,42,25,5,11,48,1
10166,5083,185,82,34,27,7,11,48,0
10167,5084,264,92,39,21,4,9,48,0
10168,5084,19,111,33,26,3,14,48,1
10169,5085,20,92,48,21,7,7,48,1
10170,5085,303,73,44,16,3,14,48,0
10171,5086,8,92,35,19,6,14,48,1
10172,5086,316,70,33,24,8,12,48,0
10173,5087,209,75,38,21,6,12,48,0
10174,5087,438,104,46,18,2,11,48,1
10175,5088,372,82,31,18,6,6,48,0
10176,5088,139,120,30,23,7,14,48,1
10177,5089,248,79,36,29,5,7,48,0
10178,5089,54,97,48,16,6,13,48,1
10179,5090,224,86,49,25,7,12,48,1
10180,5090,248,78,34,26,6,8,48,0
10181,5091,268,85,47,16,3,8,48,1
10182,5091,471,84,45,18,2,14,48,0
10183,5092,459,113,48,28,7,13,48,1
10184,5092,92,74,30,19,5,8,48,0
10185,5093,20,95,47,20,3,7,48,1
10186,5093,41,90,46,17,3,11,48,0
10187,5094,93,72,34,27,6,14,48,0
10188,5094,140,103,30,20,2,12,48,1
10189,5095,121,106,43,23,4,12,48,1
10190,5095,69,77,49,15,5,9,48,0
10191,5096,189,90,49,21,2,11,48,1
10192,5096,435,86,36,16,4,12,48,0
10193,5097,55,104,42,22,3,8,48,1
10194,5097,335,98,33,24,3,12,48,0
10195,5098,189,104,37,20,8,10,48,0
10196,5098,255,109,47,27,3,13,48,1
10197,5099,98,82,33,23,4,7,48,0
10198,5099,1,119,38,16,8,6,48,1
10199,5100,267,92,31,22,2,5,48,1
10200,5100,417,74,42,16,8,14,48,0
10201,5101,331,70,45,25,7,7,48,0
10202,5101,140,104,31,22,5,13,48,1
10203,5102,25,107,35,30,8,15,48,0
10204,5102,23,117,36,17,7,14,48,1
10205,5103,112,80,45,26,8,9,48,0
10206,5103,154,84,35,24,2,6,48,1
10207,5104,289,110,36,23,4,5,48,0
10208,5104,334,117,42,18,2,12,48,1
10209,5105,169,109,41,15,6,15,48,1
10210,5105,451,106,38,17,2,12,48,0
10211,5106,155,76,36,26,8,8,48,1
10212,5106,434,72,47,26,3,12,48,0
10213,5107,339,118,39,23,6,10,48,1
10214,5107,152,113,47,18,4,9,48,0
10215,5108,199,97,48,29,3,5,48,1
10216,5108,75,83,44,25,8,14,48,0
10217,5109,484,92,48,15,6,7,48,1
10218,5109,146,87,45,29,8,15,48,0
10219,5110,291,103,40,15,4,11,48,0
10220,5110,159,119,46,16,8,7,48,1
10221,5111,387,92,34,24,7,6,48,0
10222,5111,48,109,41,25,5,9,48,1
10223,5112,499,81,40,15,2,6,48,0
10224,5112,251,85,48,26,2,11,48,1
10225,5113,251,120,34,17,7,13,48,1
10226,5113,459,91,36,20,7,11,48,0
10227,5114,11,97,40,21,7,10,48,1
10228,5114,451,86,33,23,5,14,48,0
10229,5115,72,107,49,22,8,9,48,1
10230,5115,438,70,30,29,6,13,48,0
10231,5116,6,97,42,25,3,5,48,0
10232,5116,359,102,30,22,6,9,48,1
10233,5117,402,117,38,26,5,10,48,1
10234,5117,285,97,41,28,8,13,48,0
10235,5118,188,103,35,23,3,11,48,1
10236,5118,21,78,48,17,3,9,48,0
10237,5119,149,72,42,27,4,10,48,0
10238,5119,107,90,49,19,8,13,48,1
10239,5120,170,97,42,17,4,6,48,1
10240,5120,235,72,40,28,7,7,48,0
10241,5121,172,111,40,24,2,13,48,1
10242,5121,470,80,31,25,3,8,48,0
10243,5122,269,90,33,24,3,8,48,0
10244,5122,10,115,44,17,2,10,48,1
10245,5123,115,113,31,18,4,9,48,1
10246,5123,233,81,45,15,6,8,48,0
10247,5124,401,81,49,29,8,15,48,0
10248,5124,314,94,48,18,7,9,48,1
10249,5125,16,115,44,15,8,11,48,1
10250,5125,302,88,34,21,7,11,48,0
10251,5126,123,100,33,23,8,10,48,1
10252,5126,207,78,44,29,5,8,48,0
10253,5127,240,107,30,18,2,11,48,1
10254,5127,255,92,41,22,5,13,48,0
10255,5128,137,102,35,15,4,15,48,1
10256,5128,107,88,32,18,5,10,48,0
10257,5129,435,108,45,26,8,8,48,1
10258,5129,40,99,41,20,8,11,48,0
10259,5130,50,81,33,25,3,5,48,1
10260,5130,206,79,46,22,8,6,48,0
10261,5131,31,81,45,26,4,12,48,0
10262,5131,111,114,42,25,8,12,48,1
10263,5132,110,83,32,29,7,15,48,0
10264,5132,433,84,36,24,5,15,48,1
10265,5133,400,82,30,25,7,8,48,0
10266,5133,348,120,40,20,8,12,48,1
10267,5134,102,70,40,21,2,11,48,0
10268,5134,99,76,38,30,5,6,48,1
10269,5135,454,88,42,24,3,7,48,1
10270,5135,56,86,35,25,4,10,48,0
10271,5136,319,116,50,24,2,8,48,1
10272,5136,331,107,31,24,6,13,48,0
10273,5137,92,99,44,17,4,9,48,0
10274,5137,482,107,39,27,8,10,48,1
10275,5138,103,81,39,20,5,13,48,1
10276,5138,291,77,43,28,2,5,48,0
10277,5139,65,96,40,22,2,7,48,1
10278,5139,475,81,50,25,5,5,48,0
10279,5140,18,81,39,26,4,8,48,0
10280,5140,211,100,50,19,2,10,48,1
10281,5141,88,88,50,25,2,7,48,1
10282,5141,429,72,35,23,3,14,48,0
10283,5142,274,74,32,24,2,7,48,0
10284,5142,437,79,42,17,5,5,48,1
10285,5143,99,84,48,16,8,12,48,0
10286,5143,195,110,38,17,5,6,48,1
10287,5144,85,74,31,22,3,14,48,0
10288,5144,418,86,50,25,7,9,48,1
10289,5145,220,72,46,29,5,6,48,0
10290,5145,74,98,30,20,2,15,48,1
10291,5146,346,106,49,20,3,11,48,1
10292,5146,322,87,30,21,6,7,48,0
10293,5147,404,119,31,25,4,15,48,1
10294,5147,320,107,38,24,6,11,48,0
10295,5148,159,104,36,15,4,11,48,0
10296,5148,257,112,48,26,5,13,48,1
10297,5149,495,87,37,30,8,6,48,0
10298,5149,412,113,35,22,6,10,48,1
10299,5150,141,116,31,25,7,15,48,1
10300,5150,105,84,45,25,4,10,48,0
10301,5151,282,92,36,23,4,6,48,1
10302,5151,457,89,46,15,5,9,48,0
10303,5152,89,98,35,30,8,11,48,0
10304,5152,268,105,37,16,4,8,48,1
10305,5153,228,89,49,17,3,15,48,1
10306,5153,126,85,38,30,4,5,48,0
10307,5154,311,78,45,18,6,6,48,1
10308,5154,151,77,44,23,3,10,48,0
10309,5155,77,113,50,28,8,14,48,0
10310,5155,66,113,49,16,4,8,48,1
10311,5156,191,106,31,20,3,12,48,0
10312,5156,359,108,47,22,6,6,48,1
10313,5157,329,79,38,18,4,11,48,0
10314,5157,268,103,38,17,6,12,48,1
10315,5158,143,103,44,24,8,9,48,1
10316,5158,404,92,34,22,5,7,48,0
10317,5159,496,88,31,23,4,14,48,0
10318,5159,47,101,43,18,6,12,48,1
10319,5160,110,70,33,26,8,8,48,0
10320,5160,327,89,36,27,2,11,48,1
10321,5161,145,78,38,16,5,12,48,0
10322,5161,129,114,50,15,3,12,48,1
10323,5162,206,120,34,22,3,9,48,1
10324,5162,7,91,50,23,8,14,48,0
10325,5163,438,90,49,16,3,10,48,1
10326,5163,480,86,37,15,8,12,48,0
10327,5164,328,96,40,17,5,12,48,0
10328,5164,15,117,48,24,5,8,48,1
10329,5165,184,84,31,19,6,14,48,1
10330,5165,390,73,43,19,8,8,48,0
10331,5166,63,111,47,20,5,15,48,1
10332,5166,341,95,31,15,6,12,48,0
10333,5167,1,99,35,27,8,8,48,0
10334,5167,109,115,34,15,7,5,48,1
10335,5168,192,88,40,19,8,9,48,0
10336,5168,66,105,32,22,2,9,48,1
10337,5169,288,105,30,27,2,8,48,1
10338,5169,308,102,39,30,4,14,48,0
10339,5170,277,102,49,25,7,10,48,0
10340,5170,440,114,45,24,7,7,48,1
10341,5171,88,90,43,15,4,8,48,1
10342,5171,269,82,31,18,3,6,48,0
10343,5172,454,71,38,20,5,7,48,0
10344,5172,428,120,31,19,8,11,48,1
10345,5173,163,80,40,23,8,7,48,1
10346,5173,168,77,37,28,3,8,48,0
10347,5174,245,79,39,21,8,11,48,0
10348,5174,199,80,49,22,4,9,48,1
10349,5175,382,100,43,21,7,9,48,0
10350,5175,292,102,50,29,6,13,48,1
10351,5176,103,70,35,18,4,6,48,0
10352,5176,67,76,40,21,6,15,48,1
10353,5177,56,79,31,17,7,8,48,1
10354,5177,226,71,36,27,3,9,48,0
10355,5178,321,73,36,24,2,6,48,0
10356,5178,198,100,33,15,4,9,48,1
10357,5179,172,111,44,22,3,13,48,1
10358,5179,176,97,38,24,8,10,48,0
10359,5180,448,110,42,25,7,14,48,0
10360,5180,180,114,36,24,5,11,48,1
10361,5181,166,84,40,15,3,10,48,0
10362,5181,359,113,36,18,6,9,48,1
10363,5182,379,118,47,25,3,6,48,1
10364,5182,333,87,33,27,4,12,48,0
10365,5183,1,83,48,29,5,10,48,0
10366,5183,123,102,41,21,2,14,48,1
10367,5184,239,119,42,28,6,10,48,1
10368,5184,171,77,33,22,8,13,48,0
10369,5185,400,97,35,29,8,9,48,1
10370,5185,305,91,35,16,5,12,48,0
10371,5186,100,118,48,23,2,12,48,1
10372,5186,441,98,36,20,6,12,48,0
10373,5187,290,101,38,25,8,8,48,0
10374,5187,182,110,42,19,4,11,48,1
10375,5188,267,90,38,21,3,6,48,0
10376,5188,11,109,38,18,4,12,48,1
10377,5189,288,111,36,30,5,12,48,1
10378,5189,121,88,50,20,3,14,48,0
10379,5190,210,96,39,15,8,14,48,1
10380,5190,103,90,39,22,3,14,48,0
10381,5191,155,105,36,23,5,14,48,0
10382,5191,17,109,43,15,3,10,48,1
10383,5192,432,71,30,16,7,13,48,0
10384,5192,223,72,37,26,8,6,48,1
10385,5193,413,85,43,30,3,9,48,0
10386,5193,267,113,37,16,2,15,48,1
10387,5194,277,78,37,25,6,11,48,0
10388,5194,82,115,49,20,6,8,48,1
10389,5195,343,109,38,29,6,10,48,0
10390,5195,328,117,34,25,8,8,48,1
10391,5196,96,100,36,17,6,5,48,0
10392,5196,23,100,44,15,4,11,48,1
10393,5197,136,89,42,27,3,7,48,0
10394,5197,299,104,46,23,6,10,48,1
10395,5198,171,108,41,17,3,5,48,1
10396,5198,468,76,32,25,2,12,48,0
10397,5199,387,120,49,20,4,12,48,1
10398,5199,291,112,36,18,7,5,48,0
10399,5200,164,94,48,22,2,11,48,0
10400,5200,471,106,46,28,6,15,48,1
10401,5201,172,88,43,26,3,8,48,1
10402,5201,458,77,44,23,6,5,48,0
10403,5202,278,96,41,23,6,12,48,0
10404,5202,434,105,32,18,3,11,48,1
10405,5203,456,73,48,29,3,7,48,0
10406,5203,100,109,31,27,8,12,48,1
10407,5204,428,101,34,21,2,6,48,0
10408,5204,59,106,48,26,2,12,48,1
10409,5205,380,70,46,16,3,5,48,0
10410,5205,150,99,45,28,4,10,48,1
10411,5206,116,114,47,23,5,6,48,0
10412,5206,248,118,35,16,3,14,48,1
10413,5207,377,116,30,19,4,12,48,1
10414,5207,222,100,32,18,3,5,48,0
10415,5208,372,112,35,27,6,8,48,1
10416,5208,103,97,46,19,6,13,48,0
10417,5209,395,78,46,30,8,11,48,0
10418,5209,180,107,31,18,7,5,48,1
10419,5210,364,111,47,17,5,6,48,1
10420,5210,99,94,50,19,5,14,48,0
10421,5211,73,108,38,18,6,8,48,1
10422,5211,230,73,35,23,3,9,48,0
10423,5212,196,84,42,29,6,9,48,0
10424,5212,152,97,46,26,4,12,48,1
10425,5213,14,89,34,19,3,8,48,1
10426,5213,275,70,45,30,7,6,48,0
10427,5214,12,109,48,26,5,9,48,1
10428,5214,57,93,49,26,8,9,48,0
10429,5215,304,86,38,28,6,10,48,0
10430,5215,426,98,46,21,6,12,48,1
10431,5216,165,103,34,23,4,9,48,1
10432,5216,82,85,34,28,5,12,48,0
10433,5217,346,96,43,17,3,15,48,0
10434,5217,469,120,44,17,3,15,48,1
10435,5218,492,118,40,20,7,11,48,1
10436,5218,365,83,50,16,5,10,48,0
10437,5219,9,93,40,29,6,9,48,0
10438,5219,52,117,30,23,2,11,48,1
10439,5220,387,114,43,28,3,12,48,1
10440,5220,392,99,31,17,4,11,48,0
10441,5221,427,81,49,19,4,9,48,0
10442,5221,203,116,44,25,3,8,48,1
10443,5222,356,86,40,18,7,14,48,0
10444,5222,394,94,41,27,6,11,48,1
10445,5223,207,90,37,19,3,12,48,0
10446,5223,137,96,38,27,5,9,48,1
10447,5224,47,118,37,15,2,13,48,1
10448,5224,446,95,45,18,5,5,48,0
10449,5225,41,84,43,22,8,14,48,1
10450,5225,244,83,48,25,8,9,48,0
10451,5226,50,109,35,17,5,9,48,1
10452,5226,102,92,34,23,2,9,48,0
10453,5227,329,84,42,23,2,11,48,1
10454,5227,430,74,44,30,3,9,48,0
10455,5228,488,87,31,22,5,8,48,1
10456,5228,290,79,38,28,7,8,48,0
10457,5229,252,97,36,27,3,7,48,1
10458,5229,178,87,35,23,4,6,48,0
10459,5230,122,75,37,26,4,9,48,1
10460,5230,384,72,40,29,7,9,48,0
10461,5231,220,103,43,19,3,7,48,0
10462,5231,410,114,47,25,3,9,48,1
10463,5232,25,99,47,25,6,5,48,1
10464,5232,326,86,45,20,4,13,48,0
10465,5233,302,120,45,20,3,7,48,1
10466,5233,147,85,41,19,4,7,48,0
10467,5234,392,106,33,21,6,7,48,1
10468,5234,480,78,33,16,2,7,48,0
10469,5235,194,102,30,30,7,7,48,0
10470,5235,337,111,43,19,3,9,48,1
10471,5236,96,114,46,25,5,5,48,1
10472,5236,405,113,49,30,3,15,48,0
10473,5237,370,102,38,29,5,11,48,0
10474,5237,284,114,50,17,6,7,48,1
10475,5238,113,85,38,20,2,7,48,0
10476,5238,56,100,31,29,8,10,48,1
10477,5239,79,98,47,17,3,13,48,1
10478,5239,282,89,35,17,8,5,48,0
10479,5240,360,95,37,24,4,11,48,1
10480,5240,352,94,43,20,8,12,48,0
